id,year,loan_limit,gender,approv_in_adv,loan_type,loan_purpose,credit_worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,interest_rate_spread,upfront_charges,term,neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,secured_by,total_units,income,credit_type,credit_score,co-applicant_credit_type,age,submission_of_application,ltv,region,security_type,status,dtir1,income_to_loan_ratio,emi_estimate,emi_income_ratio
40771,2019,conforming,female,no_preapproval,type1,p3,l1,nopc,non_business,196500,4.375,0.7895,4514.0,360.0,no,no,not_lpsm,248000.0,sb,pr,home,1u,4020.0,cib,649,cib,45-54,to_inst,79.23387097,south,direct,0,27.0,0.020458015267175573,545.8333333333334,0.1357794361525705
125898,2019,conforming,joint,no_preapproval,type1,p4,l1,nopc,non_business,456500,3.75,0.2524,3519.81,360.0,no,no,not_lpsm,528000.0,sb,pr,home,1u,8040.0,exp,581,exp,35-44,not_inst,86.45833333,north,direct,0,32.0,0.01761226725082147,1268.0555555555557,0.15771835268103926
171424,2019,conforming,male,no_preapproval,type3,p4,l1,nopc,non_business,416500,3.99,0.3858,2555.5550000000003,360.0,no,yes,not_lpsm,398000.0,sb,pr,home,1u,5820.0,exp,788,cib,25-34,not_inst,104.6482412,south,direct,1,39.0,0.01397358943577431,1156.9444444444443,0.19878770523100417
152358,2019,conforming,sex not available,no_preapproval,type1,p4,l1,nopc,non_business,256500,3.99,0.3858,2555.5550000000003,360.0,no,no,lpsm,498000.0,sb,pr,home,1u,4560.0,exp,824,exp,65-74,to_inst,51.5060241,south,direct,1,43.0,0.017777777777777778,712.5,0.15625
81358,2019,conforming,female,no_preapproval,type1,p4,l1,nopc,non_business,236500,3.875,0.0196,0.0,360.0,no,no,not_lpsm,348000.0,sb,pr,home,1u,3060.0,crif,559,cib,55-64,to_inst,67.95977011,north,direct,0,34.0,0.012938689217758986,656.9444444444445,0.21468772694262891
151075,2019,conforming,female,preapproved,type1,p1,l1,nopc,non_business,236500,3.375,0.0468,5327.5,360.0,yes,no,not_lpsm,258000.0,sb,pr,home,1u,3960.0,exp,837,cib,35-44,to_inst,91.66666667,south,direct,0,47.0,0.01674418604651163,656.9444444444445,0.16589506172839508
101222,2019,conforming,sex not available,preapproved,type1,p3,l1,nopc,non_business,256500,3.625,0.4802,787.5,240.0,no,no,not_lpsm,448000.0,sb,pr,home,1u,5880.0,exp,574,cib,55-64,not_inst,57.25446429,south,direct,0,46.0,0.022923976608187135,1068.75,0.18176020408163265
83115,2019,conforming,male,preapproved,type1,p4,l1,nopc,non_business,676500,3.99,0.2358,7158.44,360.0,no,no,not_lpsm,1008000.0,sb,pr,home,1u,9240.0,crif,760,exp,45-54,to_inst,67.11309524,north,direct,0,31.0,0.013658536585365854,1879.1666666666667,0.20337301587301587
158083,2019,conforming,sex not available,no_preapproval,type1,p1,l1,nopc,non_business,626500,4.56,1.1947,157.64,360.0,no,no,not_lpsm,658000.0,sb,pr,home,1u,7620.0,cib,781,cib,35-44,not_inst,95.21276596,south,direct,0,46.0,0.012162809257781324,1740.2777777777778,0.22838291046952464
43390,2019,conforming,female,preapproved,type1,p4,l1,nopc,non_business,366500,3.99,0.1376,241.38,348.0,no,no,not_lpsm,498000.0,sb,pr,home,1u,6540.0,cib,849,exp,25-34,not_inst,73.59437751,south,direct,0,42.0,0.017844474761255117,1053.16091954023,0.16103377974621252
165816,2019,conforming,sex not available,no_preapproval,type1,p4,l1,nopc,non_business,406500,3.75,0.2069,2535.53,360.0,no,no,not_lpsm,458000.0,sb,pr,home,1u,6240.0,crif,519,cib,55-64,to_inst,88.75545852,south,direct,0,34.0,0.015350553505535056,1129.1666666666667,0.1809561965811966
90115,2019,conforming,female,no_preapproval,type1,p1,l1,nopc,non_business,426500,4.375,0.0085,0.0,360.0,no,no,not_lpsm,538000.0,sb,pr,home,1u,8580.0,cib,526,cib,25-34,not_inst,79.27509294,north,direct,0,34.0,0.02011723329425557,1184.7222222222222,0.13807951307951308
80662,2019,conforming,male,no_preapproval,type2,p4,l1,nopc,business,326500,3.25,0.4662,0.0,360.0,no,no,not_lpsm,338000.0,sb,pr,home,1u,5820.0,exp,598,cib,45-54,not_inst,96.59763314,north,direct,0,39.0,0.01782542113323124,906.9444444444445,0.1558323787705231
116587,2019,conforming,joint,no_preapproval,type1,p4,l1,nopc,non_business,726500,3.75,0.255,9081.56,360.0,no,no,not_lpsm,1208000.0,sb,pr,home,1u,10920.0,crif,505,exp,45-54,not_inst,60.14072848,north,direct,0,35.0,0.015030970406056434,2018.0555555555557,0.18480362230362232
147564,2019,conforming,sex not available,no_preapproval,type1,p3,l1,nopc,non_business,276500,4.56,0.0286,3818.45,360.0,no,no,not_lpsm,398000.0,sb,pr,home,1u,4080.0,cib,634,exp,55-64,to_inst,69.47236181,south,direct,0,36.0,0.014755877034358046,768.0555555555555,0.18824891067538127
64177,2019,conforming,joint,no_preapproval,type1,p3,l1,nopc,non_business,156500,4.5,1.4492,3034.0,240.0,no,no,not_lpsm,238000.0,sb,ir,home,1u,6840.0,crif,523,exp,55-64,to_inst,65.75630252,central,direct,0,43.0,0.043706070287539936,652.0833333333334,0.09533382066276803
108978,2019,conforming,male,no_preapproval,type1,p1,l1,nopc,non_business,396500,4.375,0.2916,875.6,360.0,no,no,not_lpsm,498000.0,sb,pr,home,1u,7440.0,exp,532,cib,35-44,not_inst,79.6184739,north,direct,0,29.0,0.018764186633039092,1101.388888888889,0.14803614097968937
113929,2019,conforming,female,no_preapproval,type1,p3,l1,nopc,non_business,226500,5.5,1.3015,3960.0,360.0,no,no,not_lpsm,288000.0,sb,pr,home,1u,3000.0,exp,735,cib,55-64,to_inst,78.64583333,central,direct,0,44.0,0.013245033112582781,629.1666666666666,0.2097222222222222
34135,2019,conforming,joint,no_preapproval,type1,p1,l1,nopc,non_business,116500,4.625,0.964,1150.0,360.0,no,no,not_lpsm,148000.0,sb,pr,home,1u,4140.0,exp,582,exp,45-54,not_inst,78.71621622,north,direct,0,41.0,0.03553648068669528,323.6111111111111,0.07816693505099302
139560,2019,conforming,joint,no_preapproval,type1,p3,l1,nopc,non_business,286500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,418000.0,sb,pr,home,1u,3480.0,equi,562,exp,>74,to_inst,75.11160714,north,direct,1,39.0,0.012146596858638744,795.8333333333334,0.22868773946360155
135196,2019,conforming,sex not available,no_preapproval,type1,p4,l1,nopc,non_business,326500,3.625,0.5624,2855.0,240.0,no,no,not_lpsm,418000.0,sb,pr,home,1u,7020.0,exp,573,exp,55-64,to_inst,78.11004785,south,direct,0,45.0,0.021500765696784073,1360.4166666666667,0.19379154795821463
74370,2019,conforming,sex not available,no_preapproval,type2,p4,l1,nopc,business,326500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,418000.0,sb,pr,home,1u,14100.0,equi,536,exp,65-74,to_inst,75.11160714,south,direct,1,39.0,0.04318529862174579,906.9444444444445,0.06432230102442868
74453,2019,conforming,female,no_preapproval,type1,p1,l1,nopc,non_business,196500,4.75,1.4025,5100.0,360.0,no,no,not_lpsm,208000.0,sb,pr,home,1u,6180.0,cib,726,cib,45-54,not_inst,94.47115385,north,direct,0,36.0,0.031450381679389315,545.8333333333334,0.0883225458468177
30722,2019,conforming,male,no_preapproval,type1,p3,l1,nopc,non_business,226500,3.5,0.3756,910.2,240.0,no,no,not_lpsm,478000.0,sb,pr,home,1u,5160.0,crif,551,cib,55-64,not_inst,47.38493724,north,direct,0,45.0,0.022781456953642386,943.75,0.18289728682170542
122730,2019,conforming,female,no_preapproval,type1,p3,l1,nopc,non_business,166500,4.875,0.4194,5150.0,360.0,no,no,not_lpsm,228000.0,sb,pr,home,1u,4020.0,cib,842,cib,45-54,to_inst,73.02631579,north,direct,0,44.0,0.024144144144144144,462.5,0.1150497512437811
131508,2019,conforming,male,no_preapproval,type1,p3,l1,nopc,non_business,156500,3.125,0.6259,6000.0,96.0,no,no,not_lpsm,248000.0,sb,pr,home,1u,5580.0,crif,847,cib,45-54,to_inst,63.10483871,north,direct,0,37.0,0.035654952076677314,1630.2083333333333,0.2921520310633214
140246,2019,conforming,sex not available,no_preapproval,type2,p3,l1,nopc,business,266500,3.375,0.5036,4092.46,360.0,no,no,not_lpsm,328000.0,sb,pr,home,1u,3960.0,crif,638,cib,35-44,to_inst,81.25,south,direct,0,51.0,0.014859287054409006,740.2777777777778,0.1869388327721661
37998,2019,conforming,sex not available,no_preapproval,type2,p4,l1,nopc,business,166500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,228000.0,sb,pr,home,1u,5820.0,cib,761,cib,45-54,to_inst,73.02631579,south,direct,1,39.0,0.03495495495495495,462.5,0.07946735395189003
96556,2019,non_conforming,joint,no_preapproval,type1,p3,l1,nopc,non_business,266500,4.5,0.6137,6881.25,360.0,no,no,not_lpsm,408000.0,sb,pr,home,1u,6300.0,exp,707,exp,55-64,to_inst,65.31862745,central,direct,0,42.0,0.023639774859287054,740.2777777777778,0.11750440917107585
139780,2019,conforming,female,no_preapproval,type1,p3,l1,nopc,non_business,106500,4.375,1.0104,3293.0,360.0,no,no,not_lpsm,158000.0,sb,pr,home,1u,1440.0,exp,501,cib,55-64,to_inst,67.40506329,north,direct,0,40.0,0.013521126760563381,295.8333333333333,0.2054398148148148
76926,2019,non_conforming,joint,no_preapproval,type2,p1,l1,nopc,business,506500,4.125,0.6381,0.0,360.0,no,no,not_lpsm,558000.0,sb,pr,home,1u,8640.0,exp,770,exp,35-44,not_inst,90.77060932,south,direct,0,51.0,0.017058242843040475,1406.9444444444443,0.16284079218106995
50386,2019,conforming,male,no_preapproval,type1,p4,l1,nopc,non_business,426500,3.75,-0.0605,0.0,360.0,no,no,not_lpsm,498000.0,sb,pr,home,1u,5520.0,exp,614,cib,45-54,not_inst,85.64257028,south,direct,0,43.0,0.012942555685814771,1184.7222222222222,0.21462359098228662
48795,2019,conforming,joint,no_preapproval,type1,p3,l1,nopc,non_business,666500,3.875,0.2574,5000.0,360.0,no,no,not_lpsm,828000.0,sb,pr,home,1u,10800.0,cib,669,exp,45-54,not_inst,80.49516908,north,direct,0,37.0,0.016204051012753188,1851.388888888889,0.17142489711934156
78417,2019,conforming,male,no_preapproval,type3,p3,l1,nopc,non_business,566500,3.25,-0.2373,16830.0,360.0,no,no,not_lpsm,688000.0,sb,pr,home,1u,10020.0,crif,528,exp,45-54,to_inst,82.34011628,north,direct,0,56.0,0.017687555163283318,1573.611111111111,0.1570470170769572
77164,2019,conforming,male,no_preapproval,type2,p4,l1,nopc,business,296500,3.75,0.9704,0.0,360.0,no,no,not_lpsm,298000.0,sb,pr,home,1u,3960.0,crif,828,cib,25-34,not_inst,99.4966443,north,direct,0,31.0,0.013355817875210792,823.6111111111111,0.20798260381593714
58857,2019,conforming,sex not available,no_preapproval,type2,p3,l1,nopc,business,356500,4.875,1.1269,1568.62,360.0,no,no,not_lpsm,418000.0,sb,pr,home,2u,4500.0,cib,550,cib,55-64,to_inst,85.28708134,south,direct,0,51.0,0.012622720897615708,990.2777777777778,0.22006172839506175
136928,2019,conforming,male,no_preapproval,type1,p1,l1,nopc,non_business,226500,3.875,0.3804,1250.0,360.0,no,no,not_lpsm,258000.0,sb,pr,home,1u,3000.0,cib,699,cib,35-44,to_inst,87.79069767,north,direct,0,42.0,0.013245033112582781,629.1666666666666,0.2097222222222222
37925,2019,conforming,joint,no_preapproval,type2,p3,l1,nopc,business,76500,3.99,0.3858,2555.5550000000003,180.0,no,no,not_lpsm,78000.0,sb,pr,home,1u,2760.0,cib,834,exp,45-54,to_inst,98.07692308,north,direct,1,43.0,0.03607843137254902,425.0,0.1539855072463768
66309,2019,conforming,joint,no_preapproval,type1,p4,l1,nopc,non_business,166500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,328000.0,sb,pr,home,1u,2640.0,exp,504,exp,65-74,to_inst,50.76219512,north,direct,1,35.0,0.015855855855855857,462.5,0.17518939393939395
31260,2019,conforming,male,no_preapproval,type1,p1,l1,nopc,non_business,136500,4.5,0.7504,704.4,360.0,no,no,not_lpsm,168000.0,sb,pr,home,1u,9900.0,crif,533,cib,45-54,not_inst,81.25,north,direct,0,12.0,0.07252747252747253,379.1666666666667,0.0382996632996633
25204,2019,conforming,joint,preapproved,type1,p1,l1,nopc,non_business,566500,5.0,0.6536,0.0,360.0,no,no,not_lpsm,598000.0,sb,pr,home,1u,7860.0,cib,711,exp,25-34,not_inst,94.73244147,north,direct,0,41.0,0.013874669020300089,1573.611111111111,0.20020497596833475
28386,2019,conforming,male,no_preapproval,type1,p1,l1,nopc,non_business,376500,3.875,0.3828,6580.0,360.0,yes,yes,not_lpsm,478000.0,sb,pr,home,1u,5100.0,exp,574,cib,35-44,not_inst,78.76569038,north,direct,0,31.0,0.013545816733067729,1045.8333333333333,0.20506535947712418
159547,2019,conforming,joint,no_preapproval,type1,p3,l1,nopc,non_business,456500,3.625,0.0662,1295.4,360.0,no,no,not_lpsm,578000.0,sb,pr,home,1u,10980.0,crif,650,exp,35-44,not_inst,78.97923875,north,direct,0,39.0,0.024052573932092005,1268.0555555555557,0.11548775551507792
171064,2019,conforming,female,no_preapproval,type3,p1,l1,nopc,non_business,326500,5.5,1.0584,1156.25,360.0,yes,no,not_lpsm,328000.0,sb,pr,home,1u,4440.0,exp,533,cib,55-64,to_inst,99.54268293,north,direct,0,43.0,0.013598774885145482,906.9444444444445,0.20426676676676678
116170,2019,conforming,male,no_preapproval,type1,p3,l1,nopc,non_business,156500,4.75,0.8436,3312.5,360.0,no,no,not_lpsm,378000.0,sb,pr,home,1u,3600.0,exp,774,cib,55-64,to_inst,41.4021164,north,direct,0,36.0,0.023003194888178913,434.72222222222223,0.12075617283950617
145205,2019,conforming,male,no_preapproval,type1,p4,l1,nopc,non_business,166500,3.625,0.9233,4291.25,180.0,no,no,not_lpsm,208000.0,sb,pr,home,1u,5640.0,cib,562,cib,55-64,to_inst,80.04807692,north,direct,0,33.0,0.033873873873873875,925.0,0.16400709219858156
31329,2019,conforming,sex not available,no_preapproval,type1,p3,l2,nopc,non_business,306500,3.99,0.3858,2555.5550000000003,300.0,yes,no,not_lpsm,588000.0,sb,pr,home,1u,3540.0,cib,618,cib,65-74,to_inst,52.12585034,south,direct,1,39.0,0.011549755301794454,1021.6666666666666,0.2886064030131827
165915,2019,non_conforming,sex not available,no_preapproval,type2,p1,l1,nopc,business,156500,4.25,0.3858,2328.05,324.0,yes,no,not_lpsm,158000.0,sb,pr,home,1u,5820.0,equi,832,exp,45-54,to_inst,99.05063291,south,direct,1,39.0,0.03718849840255591,483.0246913580247,0.0829939332230283
90674,2019,non_conforming,sex not available,no_preapproval,type1,p4,l1,nopc,non_business,586500,3.99,-0.2022,3228.86,360.0,no,no,not_lpsm,738000.0,sb,pr,home,1u,9300.0,cib,549,cib,25-34,not_inst,79.47154472,south,direct,0,47.0,0.015856777493606138,1629.1666666666667,0.17517921146953405
55052,2019,conforming,male,no_preapproval,type1,p1,l1,nopc,non_business,246500,3.875,0.3371,0.0,360.0,no,no,not_lpsm,258000.0,sb,pr,home,1u,4200.0,exp,763,cib,45-54,not_inst,95.54263566,south,direct,0,40.0,0.017038539553752535,684.7222222222222,0.16302910052910052
131736,2019,conforming,male,no_preapproval,type1,p1,l1,nopc,non_business,266500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,418000.0,sb,pr,home,1u,4860.0,equi,800,exp,25-34,to_inst,75.11160714,south,direct,1,39.0,0.01823639774859287,740.2777777777778,0.15232053040695018
92965,2019,conforming,sex not available,no_preapproval,type1,p3,l1,nopc,non_business,226500,3.99,0.2373,1494.44,180.0,no,no,not_lpsm,398000.0,sb,pr,home,1u,5460.0,cib,738,exp,55-64,to_inst,56.90954774,south,direct,0,44.0,0.024105960264900663,1258.3333333333333,0.23046398046398045
166071,2019,conforming,male,no_preapproval,type1,p3,l1,nopc,non_business,176500,4.75,0.2041,5289.48,360.0,no,no,not_lpsm,238000.0,sb,pr,home,1u,5340.0,cib,675,cib,45-54,to_inst,74.15966387,north,direct,0,36.0,0.030254957507082153,490.27777777777777,0.09181231793591343
92074,2019,conforming,joint,no_preapproval,type1,p4,l1,nopc,non_business,356500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,478000.0,sb,ir,home,1u,13080.0,exp,753,exp,45-54,not_inst,74.58158996,north,direct,1,48.0,0.036690042075736326,990.2777777777778,0.07570931022765885
113455,2019,conforming,sex not available,no_preapproval,type1,p4,l1,nopc,non_business,106500,3.99,1.2574,3000.0,180.0,no,no,not_lpsm,268000.0,sb,pr,home,1u,6060.0,exp,665,exp,55-64,to_inst,39.73880597,south,direct,0,29.0,0.056901408450704224,591.6666666666666,0.09763476347634763
115558,2019,conforming,male,no_preapproval,type1,p4,l1,nopc,non_business,366500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,418000.0,sb,pr,home,1u,6600.0,equi,854,exp,35-44,to_inst,75.11160714,north,direct,1,39.0,0.01800818553888131,1018.0555555555555,0.15425084175084175
42950,2019,conforming,sex not available,no_preapproval,type1,p3,l1,nopc,non_business,156500,4.125,0.7975,4687.5,360.0,no,no,not_lpsm,268000.0,sb,pr,home,1u,2460.0,cib,705,cib,35-44,to_inst,58.39552239,south,direct,0,33.0,0.01571884984025559,434.72222222222223,0.17671635049683831
92373,2019,conforming,joint,no_preapproval,type1,p4,l1,nopc,non_business,616500,3.875,0.1645,0.0,360.0,no,no,not_lpsm,688000.0,sb,pr,home,1u,9240.0,crif,550,exp,45-54,not_inst,89.60755814,south,direct,0,42.0,0.014987834549878346,1712.5,0.18533549783549783
58723,2019,non_conforming,sex not available,preapproved,type1,p3,l1,nopc,non_business,266500,4.375,1.0623,4175.0,180.0,no,no,not_lpsm,328000.0,sb,pr,home,1u,12420.0,exp,638,exp,45-54,to_inst,81.25,south,direct,0,37.0,0.04660412757973734,1480.5555555555557,0.11920737162283057
64901,2019,conforming,joint,no_preapproval,type1,p4,l1,nopc,non_business,606500,3.625,0.06,0.0,360.0,no,no,not_lpsm,728000.0,sb,pr,home,1u,10800.0,exp,732,exp,35-44,not_inst,83.31043956,north,direct,0,39.0,0.017807089859851608,1684.7222222222222,0.15599279835390947
35391,2019,conforming,joint,no_preapproval,type2,p1,l1,nopc,business,466500,3.625,0.7577,0.0,360.0,no,no,not_lpsm,478000.0,sb,pr,home,1u,8280.0,cib,632,exp,25-34,not_inst,97.59414226,north,direct,0,44.0,0.0177491961414791,1295.8333333333333,0.15650161030595813
105458,2019,non_conforming,male,no_preapproval,type1,p3,l1,nopc,non_business,206500,4.99,0.5618,3650.0,324.0,yes,no,not_lpsm,508000.0,sb,pr,home,1u,2580.0,exp,877,cib,55-64,to_inst,40.6496063,north,direct,0,47.0,0.012493946731234867,637.3456790123457,0.24703320891951386
101541,2019,conforming,joint,no_preapproval,type1,p4,l1,nopc,non_business,566500,3.5,-0.118,0.0,360.0,no,no,not_lpsm,788000.0,sb,pr,home,1u,5820.0,cib,685,exp,35-44,not_inst,71.89086294,south,direct,0,49.0,0.010273609885260371,1573.611111111111,0.2703799159984727
80611,2019,conforming,male,preapproved,type2,p1,l1,nopc,business,126500,4.875,1.4893,2052.28,360.0,no,no,not_lpsm,138000.0,sb,pr,home,1u,2040.0,cib,628,cib,35-44,to_inst,91.66666667,north,direct,0,55.0,0.016126482213438736,351.3888888888889,0.17224945533769065
159800,2019,conforming,sex not available,preapproved,type2,p4,l1,nopc,business,226500,3.875,1.0197,1206.78,360.0,no,no,not_lpsm,258000.0,sb,pr,home,1u,7140.0,cib,775,exp,35-44,to_inst,87.79069767,south,direct,0,30.0,0.03152317880794702,629.1666666666666,0.08811858076563958
74489,2019,conforming,sex not available,no_preapproval,type1,p3,l1,nopc,non_business,116500,4.56,0.5678,3504.0,360.0,no,no,not_lpsm,178000.0,sb,pr,home,1u,1680.0,cib,707,cib,65-74,to_inst,65.4494382,south,direct,0,47.0,0.014420600858369098,323.6111111111111,0.19262566137566137
75947,2019,conforming,male,no_preapproval,type1,p3,l1,nopc,non_business,196500,3.5,0.6273,4190.0,180.0,no,no,not_lpsm,338000.0,sb,pr,home,1u,5040.0,cib,612,cib,35-44,to_inst,58.13609467,north,direct,0,33.0,0.02564885496183206,1091.6666666666667,0.21660052910052913
150664,2019,conforming,sex not available,no_preapproval,type1,p1,l1,nopc,non_business,266500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,418000.0,sb,pr,home,1u,5160.0,equi,679,exp,25-34,to_inst,75.11160714,south,direct,1,39.0,0.019362101313320827,740.2777777777778,0.1434646856158484
130619,2019,conforming,female,no_preapproval,type1,p3,l1,nopc,non_business,466500,3.875,-0.2939,8181.25,348.0,no,no,not_lpsm,628000.0,sb,pr,home,1u,10800.0,cib,507,cib,55-64,to_inst,74.28343949,north,direct,0,31.0,0.02315112540192926,1340.5172413793102,0.12412196679438058
163295,2019,conforming,male,no_preapproval,type1,p4,l1,nopc,non_business,446500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,458000.0,sb,pr,home,1u,5880.0,cib,510,cib,35-44,not_inst,97.48908297,north,direct,1,38.0,0.01316909294512878,1240.2777777777778,0.2109315948601663
140471,2019,non_conforming,joint,no_preapproval,type1,p3,l1,nopc,non_business,126500,4.5,0.6101,3668.75,360.0,no,no,not_lpsm,238000.0,sb,pr,home,1u,5940.0,crif,665,exp,65-74,to_inst,53.1512605,north,direct,0,14.0,0.04695652173913043,351.3888888888889,0.05915637860082305
134363,2019,conforming,joint,no_preapproval,type1,p1,l1,nopc,non_business,596500,3.75,0.1334,469.26,360.0,no,no,not_lpsm,668000.0,sb,pr,home,1u,13320.0,crif,657,exp,35-44,not_inst,89.29640719,south,direct,0,40.0,0.022330259849119866,1656.9444444444443,0.12439522856189522
35780,2019,conforming,joint,no_preapproval,type1,p3,l1,nopc,non_business,486500,3.875,0.322,946.2,360.0,no,no,not_lpsm,718000.0,sb,pr,home,1u,9240.0,exp,617,exp,45-54,not_inst,67.75766017,north,direct,0,23.0,0.018992805755395685,1351.388888888889,0.14625420875420875
140687,2019,conforming,male,no_preapproval,type2,p1,l1,nopc,business,36500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,418000.0,sb,pr,home,1u,6780.0,equi,560,exp,35-44,to_inst,75.11160714,north,direct,1,39.0,0.18575342465753425,101.38888888888889,0.014954113405440839
83856,2019,conforming,joint,no_preapproval,type1,p3,l1,nopc,non_business,326500,3.75,0.0524,0.0,360.0,no,no,not_lpsm,698000.0,sb,pr,home,1u,6120.0,exp,779,exp,55-64,not_inst,46.7765043,south,direct,0,27.0,0.01874425727411945,906.9444444444445,0.14819353667392884
33857,2019,conforming,joint,preapproved,type1,p1,l1,nopc,non_business,76500,4.375,0.9871,1937.5,180.0,no,no,not_lpsm,108000.0,sb,pr,home,1u,13260.0,cib,895,exp,>74,to_inst,70.83333333,central,direct,0,37.0,0.17333333333333334,425.0,0.03205128205128205
62181,2019,conforming,female,no_preapproval,type2,p4,l1,nopc,business,226500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,308000.0,sb,pr,home,1u,3900.0,crif,827,cib,25-34,to_inst,73.53896104,north,direct,1,59.0,0.017218543046357615,629.1666666666666,0.1613247863247863
49156,2019,conforming,sex not available,no_preapproval,type2,p4,l1,nopc,business,276500,3.375,0.2543,0.0,360.0,no,no,not_lpsm,328000.0,sb,pr,home,1u,5820.0,cib,748,exp,45-54,to_inst,84.29878049,south,direct,0,39.0,0.02104882459312839,768.0555555555555,0.13196830851470026
147126,2019,conforming,male,no_preapproval,type2,p3,l1,nopc,business,176500,4.125,0.6232,216.22,300.0,no,no,not_lpsm,208000.0,sb,pr,home,1u,2940.0,cib,795,cib,35-44,to_inst,84.85576923,south,direct,0,55.0,0.016657223796033994,588.3333333333334,0.20011337868480727
160310,2019,conforming,joint,no_preapproval,type2,p4,l1,nopc,business,226500,3.99,0.9027,0.0,360.0,no,no,not_lpsm,248000.0,sb,pr,home,1u,5820.0,exp,825,exp,25-34,to_inst,91.33064516,central,direct,0,39.0,0.025695364238410595,629.1666666666666,0.10810423825887742
143463,2019,conforming,sex not available,no_preapproval,type1,p1,l1,nopc,non_business,306500,4.99,1.2606,295.0,360.0,no,no,not_lpsm,388000.0,sb,pr,home,1u,4200.0,cib,660,exp,25-34,to_inst,78.99484536,south,direct,0,48.0,0.013703099510603589,851.3888888888889,0.2027116402116402
75721,2019,conforming,sex not available,no_preapproval,type1,p3,l1,nopc,non_business,266500,4.25,0.7625,8510.0,360.0,no,no,not_lpsm,358000.0,sb,pr,home,1u,3720.0,cib,629,cib,55-64,to_inst,74.44134078,north,direct,0,44.0,0.013958724202626642,740.2777777777778,0.1989994026284349
155569,2019,conforming,male,no_preapproval,type1,p3,l1,nopc,non_business,96500,5.125,1.2003,3138.0,360.0,no,no,not_lpsm,148000.0,sb,pr,home,1u,2760.0,crif,637,cib,45-54,to_inst,65.2027027,north,direct,0,27.0,0.02860103626943005,268.05555555555554,0.09712157809983897
171776,2019,conforming,joint,no_preapproval,type3,p3,l1,nopc,non_business,236500,3.375,0.0794,1077.58,324.0,yes,no,not_lpsm,248000.0,sb,pr,home,1u,11280.0,exp,617,exp,55-64,not_inst,95.36290323,south,direct,0,6.0,0.04769556025369979,729.9382716049382,0.06471083968128885
160678,2019,conforming,male,no_preapproval,type2,p1,l1,nopc,business,226500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,228000.0,sb,pr,home,1u,0.0,cib,778,cib,<25,not_inst,99.34210526,north,direct,1,16.0,0.0,629.1666666666666,inf
34979,2019,conforming,sex not available,no_preapproval,type3,p4,l1,nopc,non_business,416500,3.99,-0.3116,0.0,360.0,yes,no,not_lpsm,418000.0,sb,pr,home,1u,5820.0,exp,500,exp,25-34,to_inst,99.64114833,south,direct,0,39.0,0.01397358943577431,1156.9444444444443,0.19878770523100417
74869,2019,conforming,joint,no_preapproval,type1,p1,l1,nopc,non_business,106500,4.125,0.3416,493.5,180.0,no,yes,not_lpsm,138000.0,sb,pr,home,1u,4860.0,cib,747,exp,65-74,to_inst,77.17391304,central,direct,0,44.0,0.04563380281690141,591.6666666666666,0.12174211248285322
94045,2019,conforming,female,no_preapproval,type1,p4,l2,nopc,non_business,706500,3.99,0.3858,2555.5550000000003,300.0,yes,no,not_lpsm,1068000.0,sb,ir,home,3u,2340.0,crif,723,cib,45-54,not_inst,66.15168539,south,direct,1,49.0,0.0033121019108280254,2355.0,1.0064102564102564
84444,2019,conforming,female,no_preapproval,type1,p3,l1,nopc,non_business,326500,3.99,0.3858,2555.5550000000003,360.0,yes,no,not_lpsm,408000.0,sb,pr,home,1u,6120.0,cib,644,cib,35-44,not_inst,80.0245098,north,direct,1,46.0,0.01874425727411945,906.9444444444445,0.14819353667392884
121680,2019,conforming,sex not available,no_preapproval,type1,p4,l1,nopc,non_business,226500,3.375,0.4108,2485.3,240.0,no,yes,not_lpsm,358000.0,sb,pr,home,1u,4980.0,cib,712,cib,25-34,to_inst,63.26815642,south,direct,0,39.0,0.021986754966887418,943.75,0.18950803212851405
137615,2019,conforming,joint,no_preapproval,type1,p3,l1,nopc,non_business,386500,4.375,0.3173,5760.0,360.0,no,no,not_lpsm,488000.0,sb,pr,home,1u,8580.0,exp,633,exp,35-44,not_inst,79.20081967,north,direct,0,32.0,0.02219922380336352,1073.611111111111,0.12512950012950014
122270,2019,conforming,male,no_preapproval,type1,p4,l1,nopc,non_business,526500,3.5,-0.1847,344.5,360.0,no,no,not_lpsm,708000.0,sb,pr,home,1u,8940.0,exp,740,cib,25-34,not_inst,74.36440678,south,direct,0,22.0,0.01698005698005698,1462.5,0.16359060402684564
